"";"Category";"Term";"Count";"%";"Pvalue";"FDR";"List Total";"Pop Hits";"Pop Total";"Fold Enrichment";"group"
"162";"GOTERM_BP_FAT";"GO:0042148~strand invasion";7;0,242886884108258;5,96051360171716e-05;0,120470462891642;2436;7;16650;6,83497536945813;"a"
"163";"GOTERM_BP_FAT";"GO:0042176~regulation of protein catabolic process";78;2,70645385149202;0,000714212753851389;1,43448068073659;2436;370;16650;1,44088669950739;"a"
"164";"GOTERM_BP_FAT";"GO:0042254~ribosome biogenesis";85;2,94934073560028;2,71157713533065e-07;0,000548360941288184;2436;335;16650;1,73424748180281;"a"
"165";"GOTERM_BP_FAT";"GO:0042278~purine nucleoside metabolic process";75;2,60235947258848;0,00118139920190918;2,36220906974944;2436;359;16650;1,42791964542997;"a"
"166";"GOTERM_BP_FAT";"GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process";52;1,80430256766135;0,000562515833992314;1,13144655415515;2436;222;16650;1,60098522167488;"a"
"167";"GOTERM_BP_FAT";"GO:0042991~transcription factor import into nucleus";26;0,902151283830673;0,00147318184916232;2,93740726044283;2436;93;16650;1,91085332909582;"a"
"168";"GOTERM_BP_FAT";"GO:0042994~cytoplasmic sequestering of transcription factor";9;0,312283136710618;0,00229144761804656;4,5333419568472;2436;18;16650;3,41748768472906;"a"
"169";"GOTERM_BP_FAT";"GO:0043043~peptide biosynthetic process";173;6,00277585010409;9,56367600770343e-15;1,93067783982315e-11;2436;667;16650;1,77278971351763;"a"
"170";"GOTERM_BP_FAT";"GO:0043065~positive regulation of apoptotic process";111;3,85149201943095;0,00129104772420746;2,5787408336107;2436;572;16650;1,32636759791932;"a"
"171";"GOTERM_BP_FAT";"GO:0043068~positive regulation of programmed cell death";111;3,85149201943095;0,00175434370260644;3,4886200558633;2436;577;16650;1,3148739445578;"a"
"172";"GOTERM_BP_FAT";"GO:0043122~regulation of I-kappaB kinase/NF-kappaB signaling";59;2,0471894517696;4,41544518240569e-05;0,0892556833192781;2436;238;16650;1,69438465041189;"a"
"173";"GOTERM_BP_FAT";"GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling";48;1,66551006245663;5,00665816502061e-05;0,101200963360903;2436;182;16650;1,80263086667028;"a"
"174";"GOTERM_BP_FAT";"GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process";88;3,05343511450382;5,34624073732289e-06;0,0108111495898955;2436;375;16650;1,60394088669951;"a"
"175";"GOTERM_BP_FAT";"GO:0043248~proteasome assembly";8;0,277585010409438;0,00188768174920907;3,74898553382276;2436;14;16650;3,90570021111893;"a"
"176";"GOTERM_BP_FAT";"GO:0043254~regulation of protein complex assembly";81;2,81054823039556;0,000428068288528679;0,862130196760891;2436;381;16650;1,45310499980606;"a"
"177";"GOTERM_BP_FAT";"GO:0043496~regulation of protein homodimerization activity";13;0,451075641915337;7,53587912703211e-06;0,015238708085985;2436;21;16650;4,23117522871217;"a"
"178";"GOTERM_BP_FAT";"GO:0043543~protein acylation";51;1,76960444136017;0,000910276122695977;1,82483469814604;2436;221;16650;1,57730200833649;"a"
"179";"GOTERM_BP_FAT";"GO:0043603~cellular amide metabolic process";218;7,56419153365718;2,02460159101178e-10;4,09435274573156e-07;2436;994;16650;1,49901874299987;"a"
"180";"GOTERM_BP_FAT";"GO:0043604~amide biosynthetic process";179;6,21096460791117;1,64727100444064e-12;3,33121308315754e-09;2436;736;16650;1,66231058577854;"a"
"181";"GOTERM_BP_FAT";"GO:0043623~cellular protein complex assembly";112;3,88619014573213;0,00107766202945832;2,15692984307424;2436;575;16650;1,33133433283358;"a"
"182";"GOTERM_BP_FAT";"GO:0043624~cellular protein complex disassembly";45;1,56141568355309;0,00188551972762807;3,74476914504619;2436;195;16650;1,57730200833649;"a"
"183";"GOTERM_BP_FAT";"GO:0043632~modification-dependent macromolecule catabolic process";124;4,30256766134629;2,58987214661427e-05;0,0523619610680925;2436;593;16650;1,42923599631165;"a"
"184";"GOTERM_BP_FAT";"GO:0043900~regulation of multi-organism process";79;2,7411519777932;0,000789838850543215;1,58522355647465;2436;377;16650;1,4322627432021;"a"
"185";"GOTERM_BP_FAT";"GO:0043903~regulation of symbiosis, encompassing mutualism through parasitism";67;2,32477446217904;7,40996728746377e-05;0,149745125195078;2436;285;16650;1,6068187710656;"a"
"186";"GOTERM_BP_FAT";"GO:0043933~macromolecular complex subunit organization";486;16,8632893823734;4,78218968665621e-14;9,67670388263286e-11;2436;2461;16650;1,3497757129446;"a"
"187";"GOTERM_BP_FAT";"GO:0044033~multi-organism metabolic process";68;2,35947258848022;3,6716068817376e-10;7,42509120854606e-07;2436;214;16650;2,17186133235118;"a"
"188";"GOTERM_BP_FAT";"GO:0044085~cellular component biogenesis";528;18,3206106870229;7,76311672326974e-09;1,56993533617644e-05;2436;2914;16650;1,23845813145981;"a"
"189";"GOTERM_BP_FAT";"GO:0044093~positive regulation of molecular function";312;10,8258154059681;0,00215811523577332;4,27500456106388;2436;1840;16650;1,15897408438638;"a"
"190";"GOTERM_BP_FAT";"GO:0044248~cellular catabolic process";318;11,0340041637752;5,00842414181278e-09;1,01285379416893e-05;2436;1616;16650;1,34500134126713;"a"
"191";"GOTERM_BP_FAT";"GO:0044257~cellular protein catabolic process";141;4,89243580846634;2,1461050741472e-05;0,0433917416988394;2436;689;16650;1,3987395168267;"a"
"192";"GOTERM_BP_FAT";"GO:0044265~cellular macromolecule catabolic process";221;7,66828591256072;6,35035387264359e-12;1,28423494061281e-08;2436;976;16650;1,54767372607607;"a"
"193";"GOTERM_BP_FAT";"GO:0044270~cellular nitrogen compound catabolic process";101;3,50451075641915;2,3873374493591e-07;0,00048279025577358;2436;418;16650;1,65151318735711;"a"
"194";"GOTERM_BP_FAT";"GO:0044403~symbiosis, encompassing mutualism through parasitism";211;7,32130464954892;1,04433486331561e-08;2,11195866794966e-05;2436;998;16650;1,44506994284135;"a"
"195";"GOTERM_BP_FAT";"GO:0044419~interspecies interaction between organisms";211;7,32130464954892;1,04433486331561e-08;2,11195866794966e-05;2436;998;16650;1,44506994284135;"a"
"196";"GOTERM_BP_FAT";"GO:0044764~multi-organism cellular process";205;7,11311589174185;2,32411947054393e-08;4,70006684683e-05;2436;973;16650;1,44005133683342;"a"
"197";"GOTERM_BP_FAT";"GO:0044802~single-organism membrane organization";166;5,75988896599584;0,000147356851449215;0,297578143601895;2436;866;16650;1,31016848883378;"a"
"198";"GOTERM_BP_FAT";"GO:0045003~double-strand break repair via synthesis-dependent strand annealing";8;0,277585010409438;3,89241525159798e-05;0,0786868894212311;2436;9;16650;6,07553366174056;"a"
"199";"GOTERM_BP_FAT";"GO:0045047~protein targeting to ER";42;1,45732130464955;4,91992469701174e-10;9,94956550481874e-07;2436;104;16650;2,76027851458886;"a"
"200";"GOTERM_BP_FAT";"GO:0045184~establishment of protein localization";342;11,8667591950035;0,00155683152209811;3,10171288606547;2436;2021;16650;1,1566361090325;"a"
"201";"GOTERM_BP_FAT";"GO:0045732~positive regulation of protein catabolic process";60;2,08188757807078;0,000222401814441003;0,448803169604328;2436;257;16650;1,59571409403692;"a"
"202";"GOTERM_BP_FAT";"GO:0045786~negative regulation of cell cycle";96;3,33102012491325;0,000519854998582446;1,04606662900302;2436;470;16650;1,39608007546379;"a"
"203";"GOTERM_BP_FAT";"GO:0045862~positive regulation of proteolysis";83;2,87994448299792;1,62862821054739e-05;0,032930600785519;2436;358;16650;1,58464512755593;"a"
"204";"GOTERM_BP_FAT";"GO:0045930~negative regulation of mitotic cell cycle";51;1,76960444136017;0,000734547034672681;1,47503385600014;2436;219;16650;1,59170659288751;"a"
"205";"GOTERM_BP_FAT";"GO:0045935~positive regulation of nucleobase-containing compound metabolic process";286;9,9236641221374;0,0012727685925847;2,54267529359787;2436;1658;16650;1,17901263912245;"a"
"206";"GOTERM_BP_FAT";"GO:0046128~purine ribonucleoside metabolic process";74;2,5676613462873;0,00146988538615716;2,9309268901387;2436;356;16650;1,42075330713455;"a"
"207";"GOTERM_BP_FAT";"GO:0046364~monosaccharide biosynthetic process";24;0,832755031228314;0,000834145052969934;1,67343574523321;2436;80;16650;2,05049261083744;"a"
"208";"GOTERM_BP_FAT";"GO:0046700~heterocycle catabolic process";100;3,46981263011797;1,93882461267149e-07;0,000392087861245116;2436;411;16650;1,6630110387976;"a"
"209";"GOTERM_BP_FAT";"GO:0046907~intracellular transport";319;11,0687022900763;7,03293978312241e-10;1,42227173371978e-06;2436;1594;16650;1,36785266176734;"a"
"210";"GOTERM_BP_FAT";"GO:0048025~negative regulation of mRNA splicing, via spliceosome";10;0,346981263011797;0,00166878643520917;3,32120231200236;2436;21;16650;3,25475017593244;"a"
"211";"GOTERM_BP_FAT";"GO:0050792~regulation of viral process";61;2,11658570437196;0,000212080871397876;0,428018111656747;2436;262;16650;1,59134922724025;"a"
"212";"GOTERM_BP_FAT";"GO:0051098~regulation of binding";67;2,32477446217904;0,000354272286129437;0,714010692315448;2436;300;16650;1,52647783251232;"a"
"213";"GOTERM_BP_FAT";"GO:0051169~nuclear transport";101;3,50451075641915;6,68154313280028e-05;0,135034138955703;2436;473;16650;1,45947677022256;"a"
"214";"GOTERM_BP_FAT";"GO:0051171~regulation of nitrogen compound metabolic process";731;25,3643303261624;1,27857245305486e-05;0,025853399410769;2436;4404;16650;1,13450658380424;"a"
"215";"GOTERM_BP_FAT";"GO:0051173~positive regulation of nitrogen compound metabolic process";306;10,617626648161;0,000621659459495268;1,24969873869117;2436;1767;16650;1,18364598927798;"a"
"216";"GOTERM_BP_FAT";"GO:0051252~regulation of RNA metabolic process";621;21,5475364330326;0,000166626741193153;0,336430214615435;2436;3762;16650;1,12826148443208;"a"
"217";"GOTERM_BP_FAT";"GO:0051254~positive regulation of RNA metabolic process";248;8,60513532269257;0,00114180997675539;2,28391669519891;2436;1415;16650;1,19793207888736;"a"
"218";"GOTERM_BP_FAT";"GO:0051276~chromosome organization";254;8,81332408049965;5,72279749456391e-11;1,15732212702113e-07;2436;1184;16650;1,46628694581281;"a"
"219";"GOTERM_BP_FAT";"GO:0051438~regulation of ubiquitin-protein transferase activity";32;1,11034004163775;0,000763874351443142;1,53349414112277;2436;119;16650;1,83797656993832;"a"
"220";"GOTERM_BP_FAT";"GO:0051443~positive regulation of ubiquitin-protein transferase activity";28;0,971547536433033;0,00146485735573487;2,92104171625155;2436;103;16650;1,8580515567459;"a"
"221";"GOTERM_BP_FAT";"GO:0051444~negative regulation of ubiquitin-protein transferase activity";23;0,798056904927134;0,00201612413167409;3,99915993065052;2436;80;16650;1,96505541871921;"a"
"222";"GOTERM_BP_FAT";"GO:0051603~proteolysis involved in cellular protein catabolic process";134;4,64954892435808;4,12148961433454e-05;0,083315894360525;2436;657;16650;1,39404368265965;"a"
"223";"GOTERM_BP_FAT";"GO:0051641~cellular localization";449;15,5794587092297;2,84803581472155e-06;0,00575942649642114;2436;2541;16650;1,207754404127;"a"
"224";"GOTERM_BP_FAT";"GO:0051649~establishment of localization in cell";372;12,9077029840389;1,96946117937026e-07;0,000398283472258232;2436;2004;16650;1,26876788295331;"a"
"225";"GOTERM_BP_FAT";"GO:0051726~regulation of cell cycle";193;6,69673837612769;5,72627058216096e-06;0,0115796023362535;2436;976;16650;1,35158836711621;"a"
"226";"GOTERM_BP_FAT";"GO:0061024~membrane organization";190;6,59264399722415;0,000341028616209071;0,687406432167637;2436;1027;16650;1,26450371976343;"a"
"227";"GOTERM_BP_FAT";"GO:0065003~macromolecular complex assembly";322;11,1727966689799;3,92480979841724e-07;0,000793711474345038;2436;1710;16650;1,2870538415003;"a"
"228";"GOTERM_BP_FAT";"GO:0065004~protein-DNA complex assembly";58;2,01249132546842;5,88474542789434e-05;0,118939946307473;2436;235;16650;1,68693009118541;"a"
"229";"GOTERM_BP_FAT";"GO:0065009~regulation of molecular function";476;16,5163081193616;0,000680711574837432;1,36763381877268;2436;2863;16650;1,13637732303949;"a"
"230";"GOTERM_BP_FAT";"GO:0070125~mitochondrial translational elongation";27;0,936849410131853;0,000132016916111496;0,26663937938719;2436;85;16650;2,17110982323964;"a"
"231";"GOTERM_BP_FAT";"GO:0070126~mitochondrial translational termination";28;0,971547536433033;5,99892535107684e-05;0,121246371445793;2436;86;16650;2,22534081796311;"a"
"232";"GOTERM_BP_FAT";"GO:0070271~protein complex biogenesis";262;9,09090909090909;9,74854782816932e-05;0,196960316288652;2436;1446;16650;1,23842568934857;"a"
"233";"GOTERM_BP_FAT";"GO:0070647~protein modification by small protein conjugation or removal";211;7,32130464954892;1,60050914202971e-07;0,000323670540469667;2436;1032;16650;1,39746104937564;"a"
"234";"GOTERM_BP_FAT";"GO:0070727~cellular macromolecule localization";295;10,235947258848;1,56748811279476e-05;0,0316945440751781;2436;1613;16650;1,25004199255434;"a"
"235";"GOTERM_BP_FAT";"GO:0070972~protein localization to endoplasmic reticulum";44;1,52671755725191;5,33462564416944e-08;0,000107882103894674;2436;128;16650;2,34952278325123;"a"
"236";"GOTERM_BP_FAT";"GO:0070997~neuron death";62;2,15128383067314;0,000564923109303514;1,13626230418379;2436;277;16650;1,5298500826946;"a"
"237";"GOTERM_BP_FAT";"GO:0071774~response to fibroblast growth factor";34;1,17973629424011;0,00194007668164137;3,85111281247301;2436;136;16650;1,70874384236453;"a"
"238";"GOTERM_BP_FAT";"GO:0071822~protein complex subunit organization";310;10,7564191533657;3,06747110616351e-06;0,00620316535812071;2436;1674;16650;1,26573617952928;"a"
"239";"GOTERM_BP_FAT";"GO:0071824~protein-DNA complex subunit organization";62;2,15128383067314;0,000116166127964562;0,234660701129297;2436;262;16650;1,61743691949009;"a"
"240";"GOTERM_BP_FAT";"GO:0071826~ribonucleoprotein complex subunit organization";52;1,80430256766135;0,000627679904432066;1,26172851691649;2436;223;16650;1,59380591574808;"a"
"241";"GOTERM_BP_FAT";"GO:0071897~DNA biosynthetic process";56;1,94309507286607;1,82865382790351e-06;0,00369802249150508;2436;201;16650;1,90427174472465;"a"
"242";"GOTERM_BP_FAT";"GO:0072594~establishment of protein localization to organelle";156;5,41290770298404;9,49706018582609e-10;1,9205908308173e-06;2436;666;16650;1,60098522167488;"a"
"243";"GOTERM_BP_FAT";"GO:0072599~establishment of protein localization to endoplasmic reticulum";42;1,45732130464955;1,8804600740979e-09;3,80285530843238e-06;2436;108;16650;2,65804597701149;"a"
"244";"GOTERM_BP_FAT";"GO:0072657~protein localization to membrane";107;3,71269951422623;1,37295105995565e-05;0,0277615320629088;2436;489;16650;1,49558765752969;"a"
"245";"GOTERM_BP_FAT";"GO:0090150~establishment of protein localization to membrane";91;3,15752949340736;3,40374296533358e-07;0,000688336846654813;2436;368;16650;1,69017053973013;"a"
"246";"GOTERM_BP_FAT";"GO:0090305~nucleic acid phosphodiester bond hydrolysis";63;2,18598195697432;0,000359869101670191;0,725251697770357;2436;278;16650;1,54893326717936;"a"
"247";"GOTERM_BP_FAT";"GO:0097659~nucleic acid-templated transcription";619;21,4781401804303;0,000289429467328099;0,583687950671963;2436;3771;16650;1,12194371617464;"a"
"248";"GOTERM_BP_FAT";"GO:1901214~regulation of neuron death";57;1,97779319916725;0,00120517586817624;2,4092015755655;2436;257;16650;1,51592838933507;"a"
"249";"GOTERM_BP_FAT";"GO:1901361~organic cyclic compound catabolic process";105;3,64330326162387;4,5770469551365e-07;0,000925612347069116;2436;445;16650;1,61274699728787;"a"
"250";"GOTERM_BP_FAT";"GO:1901566~organonitrogen compound biosynthetic process";277;9,61138098542679;6,11941177967279e-09;1,23752885161643e-05;2436;1375;16650;1,3769368562472;"a"
"251";"GOTERM_BP_FAT";"GO:1901987~regulation of cell cycle phase transition";71;2,46356696738376;0,00117856215568551;2,35660045934096;2436;336;16650;1,44429539057002;"a"
"252";"GOTERM_BP_FAT";"GO:1901990~regulation of mitotic cell cycle phase transition";66;2,29007633587786;0,00172737139302019;3,43587063399092;2436;312;16650;1,44586017430845;"a"
"253";"GOTERM_BP_FAT";"GO:1902580~single-organism cellular localization";219;7,59888965995836;8,6582605620933e-07;0,00175094586587488;2436;1102;16650;1,3583118020974;"a"
"254";"GOTERM_BP_FAT";"GO:1902582~single-organism intracellular transport";158;5,4823039555864;6,69342738375701e-09;1,35361204134377e-05;2436;695;16650;1,5538505156466;"a"
"255";"GOTERM_BP_FAT";"GO:1902589~single-organism organelle organization";292;10,1318528799445;3,71849770812899e-05;0,0751723261024129;2436;1612;16650;1,2380972753609;"a"
"256";"GOTERM_BP_FAT";"GO:1903047~mitotic cell cycle process";167;5,79458709229702;0,000409085282483264;0,824048571634151;2436;890;16650;1,28251785022417;"a"
"257";"GOTERM_BP_FAT";"GO:1903052~positive regulation of proteolysis involved in cellular protein catabolic process";43;1,49201943095073;0,000393491822161977;0,792756279549534;2436;171;16650;1,71873649641345;"a"
"258";"GOTERM_BP_FAT";"GO:1903146~regulation of mitophagy";16;0,555170020818876;0,00128116531081136;2,55924396791702;2436;45;16650;2,43021346469622;"a"
"259";"GOTERM_BP_FAT";"GO:1903312~negative regulation of mRNA metabolic process";14;0,485773768216516;0,00154304174505558;3,07464506299882;2436;37;16650;2,58620689655172;"a"
"260";"GOTERM_BP_FAT";"GO:1903320~regulation of protein modification by small protein conjugation or removal";67;2,32477446217904;2,59501185799749e-05;0,0524658496892982;2436;276;16650;1,65921503533947;"a"
"261";"GOTERM_BP_FAT";"GO:1903321~negative regulation of protein modification by small protein conjugation or removal";35;1,21443442054129;0,00164707943692231;3,27868235577943;2436;140;16650;1,70874384236453;"a"
"262";"GOTERM_BP_FAT";"GO:1903322~positive regulation of protein modification by small protein conjugation or removal";50;1,73490631505899;0,00011132572072963;0,224893324644948;2436;198;16650;1,72600388117629;"a"
"263";"GOTERM_BP_FAT";"GO:1903364~positive regulation of cellular protein catabolic process";46;1,59611380985427;0,000356565186630591;0,718616047920551;2436;186;16650;1,69037025266169;"a"
"264";"GOTERM_BP_FAT";"GO:1903506~regulation of nucleic acid-templated transcription";586;20,3331020124913;0,00208245320200408;4,12811062733215;2436;3625;16650;1,10490912179378;"a"
"265";"GOTERM_BP_FAT";"GO:1903900~regulation of viral life cycle";43;1,49201943095073;0,000837770187997872;1,68064994235673;2436;177;16650;1,66047424229774;"a"
"266";"GOTERM_BP_FAT";"GO:2000058~regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process";29;1,00624566273421;0,000463936032209974;0,934046191614579;2436;101;16650;1,96251768033946;"a"
"267";"GOTERM_BP_FAT";"GO:2000060~positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process";27;0,936849410131853;0,000439391107992937;0,884838177210057;2436;91;16650;2,02795972500406;"a"
"268";"GOTERM_BP_FAT";"GO:2000112~regulation of cellular macromolecule biosynthetic process";663;23,0048577376822;3,88367770948253e-05;0,0785103220845684;2436;3991;16650;1,13545193433995;"a"
"269";"GOTERM_BP_FAT";"GO:2001141~regulation of RNA biosynthetic process";592;20,5412907702984;0,00120420526805007;2,40728369009159;2436;3644;16650;1,11040214564194;"a"
"270";"GOTERM_BP_FAT";"GO:2001235~positive regulation of apoptotic signaling pathway";42;1,45732130464955;0,00157166551834658;3,13082237503478;2436;177;16650;1,6218585622443;"a"
"271";"GOTERM_BP_FAT";"GO:0000278~mitotic cell cycle";106;7,05725699067909;0,000276232179726067;0,548185029804638;1296;968;16650;1,40682392102847;"b"
"272";"GOTERM_BP_FAT";"GO:0000470~maturation of LSU-rRNA";9;0,599201065246338;0,000427025435011891;0,846230000524573;1296;25;16650;4,625;"b"
"273";"GOTERM_BP_FAT";"GO:0001522~pseudouridine synthesis";8;0,532623169107856;0,000164231304071636;0,326263264336579;1296;17;16650;6,04575163398693;"b"
"274";"GOTERM_BP_FAT";"GO:0001933~negative regulation of protein phosphorylation";51;3,39547270306258;0,000378602232206045;0,750613456608562;1296;393;16650;1,6671967769296;"b"
"275";"GOTERM_BP_FAT";"GO:0002262~myeloid cell homeostasis";22;1,4647137150466;0,000557976911797072;1,1043690125094;1296;124;16650;2,2793458781362;"b"
"276";"GOTERM_BP_FAT";"GO:0006119~oxidative phosphorylation";19;1,26498002663116;0,00162122722677935;3,17680633916969;1296;108;16650;2,26015946502058;"b"
"277";"GOTERM_BP_FAT";"GO:0006163~purine nucleotide metabolic process";63;4,19440745672437;0,00173785200991226;3,40159875469994;1296;547;16650;1,47966179159049;"b"
"278";"GOTERM_BP_FAT";"GO:0006357~regulation of transcription from RNA polymerase II promoter";177;11,7842876165113;0,00158397973354667;3,10490777465082;1296;1835;16650;1,23921435059037;"b"
"279";"GOTERM_BP_FAT";"GO:0006364~rRNA processing";49;3,26231691078562;4,51448502476995e-08;8,98243409763744e-05;1296;269;16650;2,34020033044197;"b"
"280";"GOTERM_BP_FAT";"GO:0006366~transcription from RNA polymerase II promoter";183;12,1837549933422;0,000164869443308796;0,327529022998885;1296;1820;16650;1,29178113553114;"b"
"281";"GOTERM_BP_FAT";"GO:0006396~RNA processing";123;8,18908122503329;1,29666586303158e-09;2,57996661812143e-06;1296;910;16650;1,73649267399267;"b"
"282";"GOTERM_BP_FAT";"GO:0006397~mRNA processing";57;3,79494007989348;0,000946931770546484;1,86734091649996;1296;471;16650;1,55475937721161;"b"
"283";"GOTERM_BP_FAT";"GO:0006399~tRNA metabolic process";31;2,06391478029294;9,38647477008845e-05;0,18659646138478;1296;185;16650;2,15277777777778;"b"
"284";"GOTERM_BP_FAT";"GO:0006403~RNA localization";37;2,46338215712384;6,16816808047576e-06;0,0122720438039181;1296;211;16650;2,25283043707214;"b"
"285";"GOTERM_BP_FAT";"GO:0006405~RNA export from nucleus";23;1,53129161118509;0,00018761638793702;0,372637956347766;1296;123;16650;2,4023261065944;"b"
"286";"GOTERM_BP_FAT";"GO:0006409~tRNA export from nucleus";9;0,599201065246338;0,00254825997816899;4,95001306121743;1296;32;16650;3,61328125;"b"
"287";"GOTERM_BP_FAT";"GO:0006464~cellular protein modification process";358;23,8348868175766;2,87956840971436e-05;0,0572789768327309;1296;3818;16650;1,20463739014027;"b"
"288";"GOTERM_BP_FAT";"GO:0006470~protein dephosphorylation";38;2,52996005326232;0,000183747277302164;0,364966582370385;1296;256;16650;1,90700954861111;"b"
"289";"GOTERM_BP_FAT";"GO:0006753~nucleoside phosphate metabolic process";74;4,92676431424767;0,00243303809191868;4,73130981135733;1296;675;16650;1,40843621399177;"b"
"290";"GOTERM_BP_FAT";"GO:0006793~phosphorus metabolic process";302;20,1065246338216;6,12531170302349e-06;0,0121867826864408;1296;3089;16650;1,25602496313082;"b"
"291";"GOTERM_BP_FAT";"GO:0006796~phosphate-containing compound metabolic process";302;20,1065246338216;5,23294735196938e-06;0,0104114423841506;1296;3083;16650;1,25846938407756;"b"
"292";"GOTERM_BP_FAT";"GO:0006886~intracellular protein transport";107;7,12383488681758;0,00113730772875309;2,23874046530743;1296;1020;16650;1,34769880174292;"b"
"293";"GOTERM_BP_FAT";"GO:0006913~nucleocytoplasmic transport";63;4,19440745672437;1,9814477045533e-05;0,039417340342307;1296;465;16650;1,74059139784946;"b"
"294";"GOTERM_BP_FAT";"GO:0006914~autophagy";57;3,79494007989348;4,30716257871735e-05;0,0856644323174449;1296;418;16650;1,75189393939394;"b"
"295";"GOTERM_BP_FAT";"GO:0006915~apoptotic process";175;11,6511318242344;0,000294348062174158;0,584036241757846;1296;1747;16650;1,28692838516822;"b"
"296";"GOTERM_BP_FAT";"GO:0007004~telomere maintenance via telomerase";12;0,798934753661784;0,00219856227079183;4,28477328504882;1296;53;16650;2,90880503144654;"b"
"297";"GOTERM_BP_FAT";"GO:0007005~mitochondrion organization";73;4,86018641810919;0,00157450352881231;3,08660783619694;1296;653;16650;1,43621320401565;"b"
"298";"GOTERM_BP_FAT";"GO:0007049~cell cycle";163;10,8521970705726;0,00158421889393773;3,10536958591208;1296;1672;16650;1,2524504917597;"b"
"299";"GOTERM_BP_FAT";"GO:0008104~protein localization";227;15,1131824234354;0,00237528883447559;4,6215159363856;1296;2448;16650;1,19130696259985;"b"
"300";"GOTERM_BP_FAT";"GO:0008219~cell death";195;12,982689747004;0,000166221675921734;0,330211146037418;1296;1958;16650;1,27947310180456;"b"
"301";"GOTERM_BP_FAT";"GO:0008283~cell proliferation";179;11,9174434087883;0,00167400403845566;3,27859427800428;1296;1861;16650;1,23570810197624;"b"
"302";"GOTERM_BP_FAT";"GO:0008285~negative regulation of cell proliferation";76;5,05992010652463;0,00037075790581394;0,735115795798236;1296;651;16650;1,49982932240997;"b"
"303";"GOTERM_BP_FAT";"GO:0008380~RNA splicing";54;3,59520639147803;9,18285339645254e-05;0,182552124181945;1296;400;16650;1,734375;"b"
"304";"GOTERM_BP_FAT";"GO:0009116~nucleoside metabolic process";58;3,86151797603196;1,53756409384843e-05;0,0305883566058762;1296;413;16650;1,80421038471886;"b"
"305";"GOTERM_BP_FAT";"GO:0009119~ribonucleoside metabolic process";53;3,52862849533955;6,47015908198606e-05;0,128657613166183;1296;385;16650;1,76857864357864;"b"
"306";"GOTERM_BP_FAT";"GO:0009123~nucleoside monophosphate metabolic process";44;2,92942743009321;0,000159992208774987;0,317854568256826;1296;311;16650;1,81761343336906;"b"
"307";"GOTERM_BP_FAT";"GO:0009126~purine nucleoside monophosphate metabolic process";43;2,86284953395473;4,80267959444068e-05;0,0955152154249905;1296;286;16650;1,93157536907537;"b"
"308";"GOTERM_BP_FAT";"GO:0009127~purine nucleoside monophosphate biosynthetic process";17;1,13182423435419;0,000203876306993883;0,4048707370926;1296;76;16650;2,87372076023392;"b"
"309";"GOTERM_BP_FAT";"GO:0009144~purine nucleoside triphosphate metabolic process";37;2,46338215712384;0,00134739796770119;2,64705048246823;1296;274;16650;1,73484387672344;"b"
"310";"GOTERM_BP_FAT";"GO:0009156~ribonucleoside monophosphate biosynthetic process";17;1,13182423435419;0,00112716157496901;2,21898032036721;1296;88;16650;2,48184974747475;"b"
"311";"GOTERM_BP_FAT";"GO:0009161~ribonucleoside monophosphate metabolic process";43;2,86284953395473;0,000114751112506062;0,228072071873042;1296;297;16650;1,8600355405911;"b"
"312";"GOTERM_BP_FAT";"GO:0009163~nucleoside biosynthetic process";22;1,4647137150466;0,000949640776993985;1,87263523334487;1296;129;16650;2,19099913867356;"b"
"313";"GOTERM_BP_FAT";"GO:0009167~purine ribonucleoside monophosphate metabolic process";43;2,86284953395473;4,42503561436784e-05;0,0880078092451053;1296;285;16650;1,93835282651072;"b"
"314";"GOTERM_BP_FAT";"GO:0009168~purine ribonucleoside monophosphate biosynthetic process";17;1,13182423435419;0,000203876306993883;0,4048707370926;1296;76;16650;2,87372076023392;"b"
"315";"GOTERM_BP_FAT";"GO:0009199~ribonucleoside triphosphate metabolic process";36;2,39680426098535;0,00236825590611989;4,60813660698405;1296;273;16650;1,69413919413919;"b"
"316";"GOTERM_BP_FAT";"GO:0009205~purine ribonucleoside triphosphate metabolic process";36;2,39680426098535;0,00162209258814915;3,17847613749027;1296;267;16650;1,73220973782772;"b"
"317";"GOTERM_BP_FAT";"GO:0009451~RNA modification";22;1,4647137150466;0,00128340797588174;2,52285789055504;1296;132;16650;2,1412037037037;"b"
"318";"GOTERM_BP_FAT";"GO:0009790~embryo development";107;7,12383488681758;0,000102971893277741;0,204683211754675;1296;954;16650;1,44093582576287;"b"
"319";"GOTERM_BP_FAT";"GO:0009891~positive regulation of biosynthetic process";174;11,5845539280959;0,000588075955162256;1,16361168295271;1296;1760;16650;1,27012310606061;"b"
"320";"GOTERM_BP_FAT";"GO:0009892~negative regulation of metabolic process";245;16,3115845539281;9,29014326211165e-05;0,184683139886332;1296;2522;16650;1,24804498193673;"b"
"321";"GOTERM_BP_FAT";"GO:0009893~positive regulation of metabolic process";285;18,9747003994674;0,000350624262793342;0,69532819889726;1296;3052;16650;1,19969145915247;"b"
